total_amount,avg_review,diff_first_today,diff_first_last,recency,frequency,customer_city,customer_state
41.84,3.0,1116,0,2.792665147128278,1,253,25
185.94,5.0,1075,0,1.445614899689932,2,2524,10
27.07,5.0,1333,0,9.922174993326351,1,1396,7
32.63,5.0,1264,0,7.655187991539868,1,1264,5
213.77,5.0,1035,0,0.13141953633544837,1,2892,10
73.15,4.0,1145,0,3.7454567855602785,1,508,6
338.0,5.0,1083,0,1.7084539723608287,1,436,25
139.15,4.0,1193,0,5.322491221585659,1,39,25
155.37,4.0,1092,31,0.9856465225158627,2,236,25
98.99,4.0,1277,0,8.082301484630074,1,2917,18
249.84,4.0,1089,0,1.9055832768640013,1,556,15
127.71,5.0,1059,0,0.9199367543481386,1,3494,25
177.75,3.5,1433,113,9.495061500236144,2,3328,25
190.67,4.0,1138,0,3.5154725969732437,1,2917,18
45.0,1.0,1078,0,1.5441795519415182,1,2310,18
61.32,4.0,1058,0,0.8870818702642764,1,1332,8
36.1,5.0,1034,0,0.09856465225158627,1,1360,23
592.16,2.0,1102,0,2.3326967699542087,1,2536,25
102.03,4.0,1296,0,8.706544282223454,1,2951,25
80.56,4.0,1419,0,12.747695024538492,1,2272,18
190.87,5.0,1257,0,7.425203802952833,1,2721,10
517.59,5.0,1493,0,15.178956446744285,1,1843,23
99.32,5.0,1283,0,8.279430789133247,1,413,10
478.46,5.0,1364,0,10.940676399926076,1,2777,25
65.01,5.0,1251,0,7.2280744984496605,1,562,23
157.86,5.0,1085,0,1.7741637405285529,1,148,13
1125.58,1.0,1187,0,5.125361917082486,1,39,25
189.65,5.0,1294,0,8.64083451405573,1,3542,25
88.08,5.0,1202,0,5.6181851783404175,1,3128,25
34.01,5.0,1444,0,13.569067126635044,1,2917,18
473.97,5.0,1590,455,3.4169079447216575,2,3328,25
35.09,4.0,1202,0,5.6181851783404175,1,1926,10
296.64,1.0,1104,0,2.398406538121933,1,2948,8
47.42,5.0,1173,0,4.665393539908417,1,2917,18
81.9,5.0,1424,19,12.287726647364423,2,3173,25
90.14999999999999,5.0,1186,0,5.092507032998625,1,1980,18
162.25,3.0,1109,0,2.562680958541243,1,3288,17
82.81,4.0,1174,0,4.698248423992279,1,2158,25
160.68,1.0,1175,0,4.7311033080761415,1,3328,25
37.37,1.0,1043,0,0.3942586090063451,1,751,25
54.89,5.0,1072,0,1.3470502474383457,1,3282,25
117.85,4.0,1243,0,6.965235425778763,1,1954,17
214.41,5.0,1226,0,6.406702396353108,1,649,25
85.16,5.0,1254,0,7.326639150701246,1,2917,18
138.8,5.0,1238,66,4.632538655824555,2,1051,17
196.92,5.0,1361,0,10.84211174767449,1,3128,25
365.13,5.0,1054,0,0.7556623339288281,1,2272,18
91.61,3.0,1413,0,12.55056572003532,1,2272,18
46.05,5.0,1060,0,0.9527916384320007,1,1080,4
30.1,5.0,1300,0,8.837963818558903,1,426,25
148.77,1.0,1107,0,2.496971190373519,1,961,10
147.52,5.0,1211,0,5.9138791350951765,1,2475,10
77.04,5.0,1059,0,0.9199367543481386,1,3494,25
175.43,4.0,1040,0,0.29569395675475885,1,1906,22
116.98,5.0,1084,0,1.7413088564446908,1,867,23
263.8,4.666666666666667,1155,96,0.9199367543481386,3,1741,25
217.74,1.0,1119,0,2.891229799379864,1,413,10
128.55,5.0,1075,0,1.445614899689932,1,1051,17
50.0,3.0,1241,0,6.899525657611039,1,2062,18
76.17,5.0,1088,0,1.8727283927801393,1,1124,11
418.55,2.0,1265,0,7.688042875623729,1,2917,18
80.47,3.5,1180,135,0.4599683771740693,2,3328,25
132.27,3.0,1250,0,7.195219614365798,1,2171,5
787.6,5.0,1288,0,8.443705209552558,1,798,18
98.23,5.0,1212,0,5.946734019179039,1,461,18
551.32,4.0,1109,0,2.562680958541243,1,2917,18
56.57,3.0,1090,0,1.9384381609478634,1,3328,25
76.66,2.0,1173,0,4.665393539908417,1,1132,18
78.2,4.0,1064,0,1.084211174767449,1,3728,22
163.81,4.0,1196,0,5.421055873837245,1,2896,25
137.28,4.0,1122,0,2.9897944516314503,1,2271,8
258.95,5.0,1487,0,14.981827142241114,2,2911,25
85.21,5.0,1126,0,3.1212139879668985,1,3004,4
262.72,5.0,1368,236,3.3183432924700713,2,1835,10
61.32,4.0,1069,0,1.2484855951867595,1,2917,18
66.5,5.0,1218,0,6.143863323682211,1,972,10
340.6,5.0,1475,0,14.58756853323477,3,3087,10
376.0,4.0,1083,0,1.7084539723608287,1,508,6
76.95,3.0,1211,0,5.9138791350951765,1,3723,25
101.41,1.0,1080,0,1.6098893201092426,1,2464,13
193.55,5.0,1403,0,12.222016879196698,1,3438,25
369.6,5.0,1101,0,2.299841885870346,1,2548,25
367.46000000000004,2.5,1367,0,11.039241052177664,4,508,6
290.01,5.0,1166,28,3.5154725969732437,2,2917,18
50.53,4.0,1316,0,9.363641963900696,1,2855,15
180.5,5.0,1136,0,3.4497628288055195,1,2917,18
142.1,5.0,1308,0,9.1008028912298,1,1229,25
111.02,4.0,1169,0,4.533974003572968,1,264,10
364.99,3.0,1171,0,4.599683771740692,1,433,23
231.86,4.0,1181,0,4.928232612579314,1,3337,17
169.73,1.0,1300,0,8.837963818558903,1,3328,25
368.6,5.0,1184,0,5.0267972648309,1,649,25
243.11,5.0,1058,0,0.8870818702642764,1,508,6
87.00999999999999,1.0,1264,0,7.655187991539868,1,3328,25
153.73,4.0,1182,0,4.9610874966631755,1,2740,22
91.66,4.0,1266,0,7.720897759707592,1,1412,25
103.24,5.0,1408,0,12.386291299616008,1,1583,25
211.85,3.0,1063,0,1.051356290683587,1,508,6
136.99,3.0,1196,0,5.421055873837245,1,2562,25
35.09,5.0,1182,0,4.9610874966631755,1,2272,18
132.24,3.0,1056,0,0.8213721020965523,1,3216,10
87.53,1.0,1591,0,18.39873508696277,1,1715,25
124.94,4.0,1305,0,9.002238238978213,1,3298,9
46.76,5.0,1248,0,7.129509846198074,1,1863,25
51.1,5.0,1174,0,4.698248423992279,1,347,10
80.2,3.0,1344,0,10.283578718248835,1,1954,17
79.88,4.0,1351,0,10.513562906835869,1,3734,4
70.76,5.0,1285,0,8.34514055730097,1,2536,25
254.83,1.0,1070,0,1.2813404792706216,1,820,4
255.55,5.0,1380,0,11.46635454526787,5,1124,11
42.09,5.0,1109,0,2.562680958541243,1,668,17
147.66,4.0,1171,0,4.599683771740692,1,2855,15
276.48,5.0,1273,4,7.819462411959178,2,3328,25
212.07,5.0,1258,0,7.4580586870366945,1,429,10
184.94,1.0,1176,0,4.763958192160003,1,3328,25
114.21,5.0,1438,0,13.371937822131871,1,413,10
507.65999999999997,2.6666666666666665,1078,0,1.5441795519415182,3,2756,18
28.62,5.0,1442,0,13.50335735846732,1,3328,25
72.14,5.0,1310,0,9.166512659397524,1,66,22
134.1,3.0,1049,0,0.5913879135095177,1,3004,4
118.9,3.0,1463,0,14.193309924228423,1,1858,10
63.27,4.0,1093,0,2.0370028131994498,1,1412,25
233.79,5.0,1087,0,1.8398735086962772,1,3559,16
1250.23,4.0,1279,11,7.786607527875316,5,812,8
80.73,2.0,1114,0,2.7269553789605534,1,3328,25
120.51,5.0,1284,0,8.31228567321711,1,3173,25
262.72,5.0,1368,236,3.3183432924700713,2,1835,10
112.32,5.0,1280,0,8.180866136881662,1,936,10
112.91,5.0,1237,0,6.768106121275591,1,508,6
124.84,4.0,1500,0,15.408940635331321,1,1904,10
494.51,5.0,1266,218,0.5585330294256555,6,3328,25
31.66,5.0,1155,0,4.0740056263988995,1,472,18
122.8,5.0,1147,0,3.8111665537280026,1,1051,17
120.09,4.0,1157,0,4.139715394566624,1,413,10
213.24,5.0,1080,0,1.6098893201092426,3,3328,25
126.57,2.0,1108,0,2.529826074457381,1,1498,10
113.71,4.0,1367,0,11.039241052177664,1,2896,25
72.67,4.0,1236,0,6.735251237191728,1,1264,5
410.61,5.0,1159,0,4.205425162734348,1,3344,25
139.07,4.0,1379,36,10.250723834164972,2,3328,25
38.01,5.0,1437,0,13.339082938048008,1,2917,18
68.74,1.0,1419,0,12.747695024538492,1,2620,1
249.29,5.0,1050,0,0.6242427975933798,1,636,10
37.72,5.0,1310,0,9.166512659397524,1,3328,25
112.71,1.0,1127,0,3.1540688720507606,1,135,25
279.79,5.0,1476,0,14.62042341731863,2,1863,25
69.73,5.0,1220,0,6.2095730918499354,1,1412,25
110.17,5.0,1062,0,1.0185014065997249,1,3328,25
100.24,5.0,1146,0,3.7783116696441406,1,3576,23
294.02,3.0,1413,338,1.445614899689932,2,2758,4
391.87,5.0,1032,0,0.03285488408386209,1,1134,25
167.33,5.0,1346,0,10.349288486416558,3,2777,25
17.77,5.0,1112,0,2.6612456107928293,1,3328,25
85.37,4.0,1039,0,0.26283907267089673,1,649,25
49.51,5.0,1424,0,12.911969444957801,1,2666,10
212.72,3.0,1142,0,3.6468921333086923,1,2998,25
127.56,4.0,1145,0,3.7454567855602785,1,3004,4
35.88,5.0,1304,0,8.969383354894351,1,2855,15
58.32,5.0,1091,0,1.9712930450317254,1,1741,25
237.82,5.0,1284,0,8.31228567321711,4,3360,25
127.05,1.0,1096,0,2.135567465451036,1,2740,22
636.8,2.0,1109,68,0.3285488408386209,3,2158,25
203.74,5.0,1178,0,4.829667960327727,1,3328,25
106.2,3.0,1467,0,14.324729460563871,1,2761,20
41.75,5.0,1173,0,4.665393539908417,1,2185,25
473.62,5.0,1180,0,4.895377728495451,1,1857,12
22.77,5.0,1172,0,4.632538655824555,1,3173,25
69.73,5.0,1097,0,2.168422349534898,1,3328,25
129.02,5.0,1082,0,1.6755990882769667,2,3061,22
342.48,5.0,1168,0,4.501119119489107,3,212,7
179.9,3.0,1126,0,3.1212139879668985,1,483,8
31.71,5.0,1110,0,2.595535842625105,1,2193,25
233.49,5.0,1298,12,8.377995441384833,2,3328,25
116.13,5.0,1088,0,1.8727283927801393,1,2272,18
296.6,1.0,1051,0,0.6570976816772418,5,413,10
171.14,5.0,1103,5,2.20127723361876,2,3328,25
53.09,5.0,1154,0,4.041150742315037,1,3659,17
29.33,5.0,1178,0,4.829667960327727,1,3328,25
124.69,5.0,1315,0,9.330787079816835,1,1433,25
150.59,5.0,1357,0,10.710692211339042,1,3328,25
466.27,3.0,1265,0,7.688042875623729,1,3787,18
147.01,2.5,1227,0,6.43955728043697,2,1412,25
60.74,5.0,1159,0,4.205425162734348,1,2158,25
94.31,4.0,1308,0,9.1008028912298,1,1863,25
236.3,4.5,1272,177,2.102712581367174,2,3123,4
165.62,4.0,1153,0,4.008295858231175,1,3166,14
114.77,4.0,1397,0,12.024887574693526,1,3367,25
394.97,5.0,1313,0,9.26507731164911,1,508,6
115.59,5.0,1035,0,0.13141953633544837,1,1709,10
254.58,5.0,1135,0,3.4169079447216575,1,2626,25
55.74,4.0,1164,0,4.3696995831536585,1,408,13
58.62,1.0,1218,0,6.143863323682211,1,3328,25
72.78,4.0,1155,0,4.0740056263988995,1,1863,25
41.69,5.0,1176,0,4.763958192160003,1,2126,18
34.78,5.0,1088,0,1.8727283927801393,1,1041,12
134.59,5.0,1128,0,3.186923756134623,1,649,25
111.8,5.0,1080,0,1.6098893201092426,1,3328,25
36.78,5.0,1280,0,8.180866136881662,1,649,25
109.42,5.0,1042,0,0.361403724922483,1,3441,10
65.0,4.0,1087,0,1.8398735086962772,1,3328,25
44.47,1.0,1402,0,12.189161995112835,1,413,10
59.59,5.0,1179,0,4.86252284441159,1,374,18
128.95,5.0,1266,0,7.720897759707592,1,413,10
27.29,5.0,1106,0,2.464116306289657,1,3478,12
71.78,5.0,1064,0,1.084211174767449,1,237,25
35.0,4.0,1258,0,7.4580586870366945,1,316,22
61.46,5.0,1445,0,13.601922010718907,1,1611,18
116.94,4.0,1325,0,9.659335920655455,1,1453,23
79.81,5.0,1257,0,7.425203802952833,1,508,6
109.93,3.0,1103,61,0.361403724922483,2,1002,11
162.22,1.0,1136,0,3.4497628288055195,1,3655,25
49.09,4.0,1335,0,9.987884761494076,1,3768,7
148.12,5.0,1196,0,5.421055873837245,1,926,10
106.38,4.0,1236,0,6.735251237191728,1,3298,9
105.16,1.0,1177,0,4.796813076243866,1,3328,25
42.47,5.0,1174,132,0.361403724922483,2,3128,25
101.73,5.0,1148,0,3.8440214378118647,1,3328,25
342.04,5.0,1185,0,5.059652148914762,1,2393,25
75.08,5.0,1102,0,2.3326967699542087,1,1548,8
32.41,5.0,1384,0,11.597774081603319,1,3649,10
121.99,5.0,1476,0,14.62042341731863,1,1272,25
123.52,4.0,1121,0,2.9569395675475882,1,3484,25
72.67,5.0,1186,0,5.092507032998625,1,408,13
315.2,5.0,1082,0,1.6755990882769667,1,2159,25
166.28,1.0,1324,0,9.626481036571592,2,2018,2
275.98,5.0,1326,0,9.692190804739317,1,392,11
104.2,5.0,1342,0,10.21786895008111,1,2475,10
169.49,1.0,1084,0,1.7413088564446908,1,2979,10
217.55,5.0,1237,0,6.768106121275591,1,3173,25
143.39,5.0,1438,0,13.371937822131871,1,3542,25
243.37,5.0,1209,16,5.322491221585659,2,413,10
41.32,5.0,1484,0,14.883262489989528,1,3212,18
72.01,5.0,1282,77,5.716749830592004,2,1715,25
155.98,5.0,1064,0,1.084211174767449,1,3328,25
72.15,5.0,1096,0,2.135567465451036,1,3328,25
109.48,5.0,1040,0,0.29569395675475885,1,3656,10
32.1,5.0,1099,0,2.234132117702622,1,413,10
40.1,5.0,1186,0,5.092507032998625,1,2914,18
59.29,4.0,1161,0,4.271134930902072,1,3282,25
75.08,3.0,1173,0,4.665393539908417,1,413,10
271.23,5.0,1060,0,0.9527916384320007,1,3328,25
64.01,4.0,1217,0,6.111008439598349,1,2211,8
53.1,5.0,1177,0,4.796813076243866,1,1611,18
68.23,5.0,1176,0,4.763958192160003,1,413,10
418.04,5.0,1353,0,10.579272675003594,1,408,13
1785.5900000000001,4.666666666666667,1117,0,2.82552003121214,3,3328,25
152.11,3.5,1379,342,0.19712930450317254,2,2393,25
600.43,1.0,1153,0,4.008295858231175,1,413,10
264.2,2.0,1438,0,13.371937822131871,1,266,20
85.14,5.0,1375,0,11.30208012484856,1,1051,17
38.27,5.0,1266,0,7.720897759707592,1,2929,22
308.36,4.0,1100,0,2.266987001786484,1,3559,16
503.5399999999999,4.6,1371,191,4.895377728495451,10,3328,25
115.17,1.0,1082,0,1.6755990882769667,1,3328,25
37.24,5.0,1375,0,11.30208012484856,1,3328,25
99.11,5.0,1056,0,0.8213721020965523,1,2581,1
70.6,5.0,1401,0,12.156307111028974,1,2740,22
273.7,3.0,1272,151,2.9569395675475882,3,273,18
46.0,4.0,1134,0,3.3840530606377954,1,3328,25
1013.85,5.0,1370,0,11.13780570442925,1,1858,10
173.84,4.0,1159,0,4.205425162734348,1,3656,10
77.68,5.0,1171,0,4.599683771740692,1,3328,25
169.76,4.0,1396,0,11.992032690609664,2,141,25
215.68,5.0,1090,0,1.9384381609478634,2,829,22
267.6,4.0,1140,45,2.102712581367174,2,751,25
295.12,5.0,1184,0,5.0267972648309,3,3328,25
58.17,5.0,1085,0,1.7741637405285529,1,2917,18
418.17,5.0,1164,0,4.3696995831536585,1,2917,18
71.53,4.0,1079,0,1.5770344360253803,1,3112,17
338.77,4.0,1079,0,1.5770344360253803,1,426,25
47.64,5.0,1065,0,1.117066058851311,1,1410,25
423.16,4.0,1474,0,14.554713649150907,1,3328,25
172.54,5.0,1075,0,1.445614899689932,1,3559,16
42.0,5.0,1207,0,5.782459598759728,1,2917,18
47.29,5.0,1035,0,0.13141953633544837,1,3328,25
35.0,5.0,1202,0,5.6181851783404175,1,3037,22
133.31,3.5,1176,0,4.763958192160003,2,869,22
1050.34,4.0,1364,0,10.940676399926076,4,2855,15
62.62,4.0,1231,0,6.5709768167724185,1,2777,25
85.82,2.0,1297,0,8.739399166307317,1,2917,18
413.3,5.0,1227,0,6.43955728043697,1,502,25
84.84,5.0,1131,0,3.2854884083862093,1,3328,25
360.19,2.0,1094,39,0.7885172180126901,2,1506,18
182.36,5.0,1054,0,0.7556623339288281,1,2779,17
98.0,5.0,1031,0,0.0,1,2917,18
341.38,3.0,1225,0,6.373847512269246,4,3004,4
881.38,5.0,1388,0,11.729193617938767,1,1863,25
77.06,4.0,1385,0,11.63062896568718,1,649,25
148.06,5.0,1138,0,3.5154725969732437,1,591,25
929.1400000000001,2.5,1083,6,1.5113246678576562,6,2896,25
67.13,1.0,1055,0,0.7885172180126901,1,666,11
219.63,4.0,1310,0,9.166512659397524,1,3438,25
77.89,5.0,1248,0,7.129509846198074,1,2917,18
418.35,5.0,1384,0,11.597774081603319,1,2084,22
88.89,5.0,1190,0,5.223926569334073,1,3657,10
101.73,4.0,1199,0,5.519620526088832,1,3367,25
35.77,4.0,1090,0,1.9384381609478634,1,3328,25
125.41,3.0,1040,0,0.29569395675475885,1,2151,12
44.24,5.0,1083,0,1.7084539723608287,1,3328,25
129.09,5.0,1278,0,8.115156368713937,1,1078,26
32.1,4.0,1355,0,10.644982443171317,1,3114,22
369.92,5.0,1348,0,10.414998254584283,1,472,18
190.12,4.0,1282,0,8.246575905049385,1,429,10
47.82,1.0,1250,0,7.195219614365798,1,621,11
309.22,1.0,1079,0,1.5770344360253803,1,3744,7
76.29,5.0,1072,0,1.3470502474383457,1,2740,22
190.96,5.0,1353,284,1.2484855951867595,3,2586,10
55.96,5.0,1440,0,13.437647590299596,1,1227,25
304.98,2.5,1210,0,5.881024251011314,4,508,6
114.14,5.0,1328,0,9.757900572907042,1,2393,25
227.27,4.0,1326,0,9.692190804739317,1,2740,22
83.59,1.0,1117,0,2.82552003121214,1,2917,18
109.1,5.0,1081,0,1.6427442041931046,1,1672,25
393.29,5.0,1069,0,1.2484855951867595,1,220,10
75.29,3.0,1037,0,0.19712930450317254,1,508,6
96.93,5.0,1318,0,9.42935173206842,1,634,5
841.1500000000001,4.666666666666667,1487,313,4.698248423992279,3,2705,10
254.88,4.0,1373,6,11.039241052177664,2,3328,25
281.18,5.0,1365,21,10.283578718248835,3,2495,13
91.86,4.0,1122,0,2.9897944516314503,1,2917,18
169.64,5.0,1153,0,4.008295858231175,1,3328,25
306.17,5.0,1054,8,0.49282326125793136,2,2930,25
183.56,4.0,1283,0,8.279430789133247,2,1073,25
45.61,4.0,1252,0,7.260929382533522,1,877,17
321.58000000000004,5.0,1315,0,9.330787079816835,1,2777,25
474.29,2.0,1434,83,10.513562906835869,4,649,25
477.34,4.5,1259,15,6.998090309862626,4,3309,7
77.79,5.0,1314,0,9.297932195732972,1,3328,25
368.92,4.0,1240,0,6.8666707735271775,1,2917,18
151.27,3.0,1254,120,3.3840530606377954,2,3127,25
241.99,4.0,1069,0,1.2484855951867595,1,943,23
273.7,3.0,1272,151,2.9569395675475882,3,273,18
7571.63,5.0,1415,0,12.616275488203042,2,242,18
67.24,5.0,1123,0,3.0226493357153124,1,3027,25
72.98,1.0,1161,0,4.271134930902072,1,3173,25
53.51,3.0,1125,0,3.0883591038830365,1,961,10
46.39,4.0,1048,0,0.5585330294256555,1,3328,25
285.87,4.666666666666667,1080,0,1.6098893201092426,3,3328,25
377.56,4.0,1255,0,7.359494034785109,4,2855,15
137.08,5.0,1222,0,6.27528286001766,1,1959,25
63.5,2.0,1263,0,7.622333107456005,1,3173,25
153.26,5.0,1174,0,4.698248423992279,1,1941,25
106.28,1.0,1412,0,12.517710835951457,1,1688,25
615.53,1.0,1236,0,6.735251237191728,1,3328,25
164.34,1.0,1077,0,1.5113246678576562,1,1041,12
66.67,5.0,1178,0,4.829667960327727,1,410,18
142.54,4.0,1045,0,0.4599683771740693,1,408,13
104.37,5.0,1347,0,10.38214337050042,1,2917,18
35.02,3.0,1127,0,3.1540688720507606,1,3212,18
193.68,3.0,1250,85,4.40255446723752,2,2855,15
107.45,5.0,1046,0,0.49282326125793136,1,3328,25
61.05,5.0,1331,0,9.856465225158628,1,1761,17
571.22,5.0,1084,0,1.7413088564446908,1,1954,17
184.84,4.0,1091,0,1.9712930450317254,1,2917,18
30.86,5.0,1467,0,14.324729460563871,1,876,22
84.66,3.0,1178,0,4.829667960327727,1,2697,25
38.72,4.0,1391,0,11.827758270190353,1,3328,25
143.48,5.0,1386,0,11.663483849771042,1,3127,25
55.01,5.0,1161,0,4.271134930902072,1,3328,25
138.74,5.0,1033,0,0.06570976816772418,1,1802,8
244.36,5.0,1352,185,4.468264235405244,2,237,25
72.85,1.0,1033,0,0.06570976816772418,1,2254,19
736.0,2.3333333333333335,1230,0,6.538121932688556,3,1132,18
216.15,4.0,1096,0,2.135567465451036,1,943,23
64.5,5.0,1165,0,4.40255446723752,1,1858,10
234.46,4.0,1173,0,4.665393539908417,1,1412,25
267.92,5.0,1151,0,3.942586090063451,1,1837,14
106.38,5.0,1171,0,4.599683771740692,1,916,10
70.05,4.0,1126,0,3.1212139879668985,1,202,24
45.61,4.0,1108,0,2.529826074457381,1,3328,25
153.52,5.0,1103,0,2.3655516540380708,2,3686,22
69.84,5.0,1304,0,8.969383354894351,1,3477,25
55.230000000000004,5.0,1040,0,0.29569395675475885,1,3328,25
481.96,1.0,1370,0,11.13780570442925,1,2917,18
67.5,5.0,1101,0,2.299841885870346,1,1555,10
42.68,3.0,1088,0,1.8727283927801393,1,3328,25
119.94,4.0,1053,0,0.722807449844966,1,3212,18
59.75,5.0,1153,0,4.008295858231175,1,3328,25
78.3,5.0,1032,0,0.03285488408386209,1,1555,10
85.14,5.0,1215,0,6.045298671430625,1,742,25
36.39,3.0,1075,0,1.445614899689932,1,3328,25
351.35,5.0,1040,0,0.29569395675475885,1,649,25
86.15,5.0,1193,0,5.322491221585659,1,1381,22
153.24,5.0,1056,0,0.8213721020965523,1,1160,10
41.75,5.0,1375,0,11.30208012484856,1,2896,25
194.0,5.0,1166,0,4.435409351321383,1,1013,23
46.81,5.0,1251,0,7.2280744984496605,1,3775,18
220.04,5.0,1297,0,8.739399166307317,1,3484,25
40.07,5.0,1133,0,3.3511981765539334,1,681,18
861.86,1.0,1067,0,1.1827758270190354,1,3004,4
152.57,5.0,1089,0,1.9055832768640013,1,3328,25
37.9,3.0,1081,0,1.6427442041931046,1,3328,25
38.72,1.0,1173,0,4.665393539908417,1,2917,18
80.33,5.0,1055,0,0.7885172180126901,1,413,10
28.08,5.0,1133,0,3.3511981765539334,1,374,18
169.38,5.0,1047,0,0.5256781453417935,1,2272,18
57.68,5.0,1162,0,4.303989814985934,1,3328,25
182.26,2.0,1074,0,1.41276001560607,1,3328,25
330.06,5.0,1089,51,0.22998418858703465,4,2917,18
577.96,3.0,1279,5,7.983736832378488,2,2917,18
364.06,5.0,1197,0,5.453910757921107,4,1909,23
711.27,4.0,1332,0,9.88932010924249,1,1960,12
211.12,5.0,1172,0,4.632538655824555,1,3328,25
80.08,5.0,1209,0,5.848169366927452,1,3489,25
444.2,4.0,1432,0,13.1748085176287,3,508,6
212.65,5.0,1307,164,3.6797470173925544,2,2917,18
89.93,5.0,1382,0,11.532064313435594,1,304,5
86.02,5.0,1238,0,6.800961005359453,1,3328,25
201.72,4.333333333333333,1316,77,6.833815889443315,3,3328,25
72.43,5.0,1174,0,4.698248423992279,1,3328,25
355.32,5.0,1353,0,10.579272675003594,3,666,11
102.03,4.0,1292,0,8.575124745888006,1,3328,25
133.69,2.3333333333333335,1347,0,10.38214337050042,3,3328,25
174.77,5.0,1173,0,4.665393539908417,1,508,6
51.81,5.0,1467,0,14.324729460563871,1,1033,25
146.48,5.0,1168,0,4.501119119489107,1,1733,15
65.85,3.0,1074,0,1.41276001560607,1,828,9
494.51,5.0,1266,218,0.5585330294256555,6,3328,25
217.54,5.0,1431,0,13.141953633544837,1,1936,10
40.22,1.0,1053,0,0.722807449844966,1,3760,18
87.64,3.0,1091,0,1.9712930450317254,1,124,22
54.82,1.0,1245,0,7.030945193946487,1,2381,4
264.14,4.5,1365,0,10.973531284009939,4,3004,4
75.07,5.0,1322,0,9.560771268403869,1,3328,25
92.57,5.0,1161,0,4.271134930902072,1,3016,25
350.93,5.0,1463,0,14.193309924228423,1,2917,18
1467.87,3.0,1367,174,5.322491221585659,2,867,23
154.61,5.0,1444,0,13.569067126635044,1,3328,25
387.53999999999996,5.0,1391,22,11.104950820345387,2,2955,10
167.34,5.0,1336,0,10.020739645577939,3,1923,4
77.89,5.0,1100,0,2.266987001786484,1,1555,10
1613.12,4.0,1347,101,7.06380007803035,4,1302,23
159.03,5.0,1174,0,4.698248423992279,1,3328,25
92.8,5.0,1171,0,4.599683771740692,1,3559,16
39.24,5.0,1174,0,4.698248423992279,1,3328,25
254.95999999999998,5.0,1273,164,2.562680958541243,2,1396,7
399.93,5.0,1376,291,1.7741637405285529,2,426,25
409.05,5.0,1116,0,2.792665147128278,1,1412,25
244.35,5.0,1271,0,7.885172180126902,1,532,23
70.83,3.0,1130,0,3.252633524302347,1,1041,12
179.04,4.0,1056,0,0.8213721020965523,1,1858,10
65.56,5.0,1122,0,2.9897944516314503,1,2481,17
36.02,5.0,1458,0,14.029035503809114,1,508,6
18.25,2.0,1399,0,12.09059734286125,1,186,25
260.5,5.0,1304,0,8.969383354894351,1,3287,25
416.54,4.0,1123,0,3.0226493357153124,1,657,10
112.91,5.0,1354,0,10.612127559087456,1,3328,25
130.56,4.0,1282,0,8.246575905049385,1,1404,25
103.0,5.0,1046,0,0.49282326125793136,1,1146,25
171.32,3.0,1175,0,4.7311033080761415,1,1607,8
225.22,5.0,1130,0,3.252633524302347,1,1971,10
137.41,5.0,1067,0,1.1827758270190354,1,2106,25
74.05,5.0,1366,0,11.006386168093801,1,1897,10
44.09,5.0,1197,0,5.453910757921107,1,2048,23
77.73,1.0,1593,0,18.464444855130495,1,2740,22
316.75,5.0,1101,0,2.299841885870346,1,1051,17
22.9,5.0,1106,0,2.464116306289657,1,413,10
107.92,5.0,1371,0,11.170660588513112,1,508,6
79.62,5.0,1467,0,14.324729460563871,1,3328,25
55.79,1.0,1339,0,10.119304297829524,1,3004,4
184.95,4.0,1122,0,2.9897944516314503,1,3328,25
98.82,4.0,1075,0,1.445614899689932,1,3287,25
49.91,5.0,1102,0,2.3326967699542087,1,3298,9
153.25,5.0,1069,0,1.2484855951867595,1,3328,25
130.26,5.0,1249,0,7.1623647302819355,1,1863,25
171.44,5.0,1274,0,7.983736832378488,1,3561,18
203.87,3.0,1165,50,2.759810263044416,2,2917,18
31.38,5.0,1119,0,2.891229799379864,1,3477,25
191.58,5.0,1366,0,11.006386168093801,1,1878,11
413.01,5.0,1416,108,9.1008028912298,2,876,22
53.99,5.0,1138,0,3.5154725969732437,1,3328,25
74.76,5.0,1594,0,18.49729973921436,1,3328,25
115.94,3.0,1349,0,10.447853138668146,2,3328,25
469.6,1.0,1059,0,0.9199367543481386,1,2896,25
34.0,4.0,1100,0,2.266987001786484,1,2740,22
82.5,5.0,1161,0,4.271134930902072,1,307,25
175.77,5.0,1235,0,6.702396353107867,1,2740,22
26.63,5.0,1031,0,0.0,1,1412,25
236.72000000000003,5.0,1241,0,6.899525657611039,4,2446,25
185.13,5.0,1281,0,8.213721020965522,1,2740,22
64.09,4.0,1096,0,2.135567465451036,1,3328,25
72.05,5.0,1079,0,1.5770344360253803,1,2577,22
172.67,5.0,1412,0,12.517710835951457,1,3328,25
42.04,1.0,1385,0,11.63062896568718,1,1396,7
49.24,5.0,1350,0,10.480708022752006,1,297,25
85.15,1.0,1440,0,13.437647590299596,1,2917,18
61.54,2.0,1326,0,9.692190804739317,2,2393,25
254.01,5.0,1216,0,6.078153555514487,1,2988,25
127.05,5.0,1136,0,3.4497628288055195,1,2272,18
43.69,4.0,1307,0,9.067948007145937,1,2917,18
50.63,5.0,1208,0,5.81531448284359,1,3335,23
76.08,4.0,1268,0,7.786607527875316,1,2577,22
239.42,5.0,1109,0,2.562680958541243,1,3173,25
